# l_trunc vza relaz I_m0 Q_m0 U_m0
32.0	35.0	0.0	5.535375595092773	0.062162961810827255	0.0
32.0	35.0	180.0	5.535375595092773	0.062162961810827255	0.0
32.0	40.0	0.0	5.546811103820801	0.07562337815761566	0.0
32.0	40.0	180.0	5.546811103820801	0.07562337815761566	0.0
32.0	45.0	0.0	5.557432174682617	0.09519971162080765	0.0
32.0	45.0	180.0	5.557432174682617	0.09519971162080765	0.0
32.0	50.0	0.0	5.589022636413574	0.12386868894100189	0.0
32.0	50.0	180.0	5.589022636413574	0.12386868894100189	0.0
32.0	55.0	0.0	5.62165641784668	0.1634923368692398	0.0
32.0	55.0	180.0	5.62165641784668	0.1634923368692398	0.0
